time,latitude,longitude,KD490,ZSD,SPM
2003-04-06,-32.187504,115.35417,,,
2003-04-07,-32.187504,115.35417,0.054833945,15.896332,0.3006001
2003-04-08,-32.187504,115.35417,0.051793568,17.005215,0.27873415
2003-04-09,-32.187504,115.35417,0.047822915,18.704382,0.2997696
2003-04-10,-32.187504,115.35417,,,
2003-04-11,-32.187504,115.35417,,,
2003-04-12,-32.187504,115.35417,,,
2003-04-13,-32.187504,115.35417,0.056402564,15.377606,0.7285746
2003-04-14,-32.187504,115.35417,,,
2003-04-15,-32.187504,115.35417,,,
2003-04-16,-32.187504,115.35417,0.04505487,20.103327,0.27522272
2003-04-17,-32.187504,115.35417,,,
2003-04-18,-32.187504,115.35417,,,
2003-04-19,-32.187504,115.35417,,,
2003-04-20,-32.187504,115.35417,0.053520877,16.357409,0.3289764
2003-04-21,-32.187504,115.35417,,,
2003-04-22,-32.187504,115.35417,0.046362903,19.417048,0.3416429
2003-04-23,-32.187504,115.35417,,,
2003-04-24,-32.187504,115.35417,,,
2003-04-25,-32.187504,115.35417,0.043855652,20.776882,0.2887014
2003-04-26,-32.187504,115.35417,,,
2003-04-27,-32.187504,115.35417,0.05426596,16.092632,0.28099453
2003-04-28,-32.187504,115.35417,0.051234048,17.22597,0.3088529
2003-04-29,-32.187504,115.35417,0.049770076,17.831165,0.24448322
2003-04-30,-32.187504,115.35417,0.05116692,17.252832,0.2586038
2003-05-01,-32.187504,115.35417,0.053474873,16.374035,0.36356393
2003-05-02,-32.187504,115.35417,0.046774827,19.210546,0.2650156
2003-05-03,-32.187504,115.35417,0.044860225,20.209644,0.254252
2003-05-04,-32.187504,115.35417,,,
2003-05-05,-32.187504,115.35417,,,
2003-05-06,-32.187504,115.35417,,,
2003-05-07,-32.187504,115.35417,0.047016054,19.09164,0.22044139
2003-05-08,-32.187504,115.35417,,,
2003-05-09,-32.187504,115.35417,0.042611077,21.526,0.28488562
2003-05-10,-32.187504,115.35417,0.04539664,19.919355,0.24694157
2003-05-11,-32.187504,115.35417,0.05043826,17.549824,0.31250995
2003-05-12,-32.187504,115.35417,0.05522932,15.762414,
2003-05-13,-32.187504,115.35417,0.05234693,16.792286,0.4152419
2003-05-14,-32.187504,115.35417,0.050122507,17.681673,0.2595114
2003-05-15,-32.187504,115.35417,,,
2003-05-16,-32.187504,115.35417,0.06319962,13.462231,2.0024014
2003-05-17,-32.187504,115.35417,,,
2003-05-18,-32.187504,115.35417,,,
2003-05-19,-32.187504,115.35417,,,
2003-05-20,-32.187504,115.35417,0.06341861,13.408107,0.5655659
2003-05-21,-32.187504,115.35417,0.061022177,14.02391,
2003-05-22,-32.187504,115.35417,0.060365904,14.202071,0.43489516
2003-05-23,-32.187504,115.35417,0.052784853,16.627443,0.36678857
2003-05-24,-32.187504,115.35417,0.057623368,14.996051,
2003-05-25,-32.187504,115.35417,0.05352046,16.35756,0.29187962
2003-05-26,-32.187504,115.35417,0.064102836,13.241637,0.31194392
2003-05-27,-32.187504,115.35417,0.053637803,16.315296,0.27243856
2003-05-28,-32.187504,115.35417,0.060163785,14.257816,0.307209
2003-05-29,-32.187504,115.35417,,,
2003-05-30,-32.187504,115.35417,,,
2003-05-31,-32.187504,115.35417,,,
2003-06-01,-32.187504,115.35417,,,
2003-06-02,-32.187504,115.35417,,,
2003-06-03,-32.187504,115.35417,0.052860502,16.599287,0.514218
2003-06-04,-32.187504,115.35417,,,
2003-06-05,-32.187504,115.35417,,,
2003-06-06,-32.187504,115.35417,0.053756077,16.272915,0.4175866
2003-06-07,-32.187504,115.35417,0.061928384,13.784813,0.33678168
2003-06-08,-32.187504,115.35417,0.064783655,13.07985,0.30068755
2003-06-09,-32.187504,115.35417,0.061429046,13.915588,0.45929846
2003-06-10,-32.187504,115.35417,,,
2003-06-11,-32.187504,115.35417,,,
2003-06-12,-32.187504,115.35417,,,
2003-06-13,-32.187504,115.35417,0.052495167,16.73613,0.38781947
2003-06-14,-32.187504,115.35417,0.05399088,16.189407,0.3615945
2003-06-15,-32.187504,115.35417,0.053882603,16.227812,0.28068456
2003-06-16,-32.187504,115.35417,0.053679425,16.300356,0.26089224
2003-06-17,-32.187504,115.35417,0.061977122,13.772174,0.24261832
2003-06-18,-32.187504,115.35417,0.06420478,13.217169,0.35838538
2003-06-19,-32.187504,115.35417,0.0676356,12.440973,0.34561625
2003-06-20,-32.187504,115.35417,0.056348458,15.394952,0.30173486
2003-06-21,-32.187504,115.35417,,,
2003-06-22,-32.187504,115.35417,,,
2003-06-23,-32.187504,115.35417,0.049989454,17.737818,0.4066871
2003-06-24,-32.187504,115.35417,0.050371923,17.577364,0.4279223
2003-06-25,-32.187504,115.35417,,,
2003-06-26,-32.187504,115.35417,,,
2003-06-27,-32.187504,115.35417,,,
2003-06-28,-32.187504,115.35417,,,
2003-06-29,-32.187504,115.35417,,,
2003-06-30,-32.187504,115.35417,0.053097237,16.511778,0.63564247
2003-07-01,-32.187504,115.35417,,,
2003-07-02,-32.187504,115.35417,,,
2003-07-03,-32.187504,115.35417,0.049650177,17.882593,0.84007156
2003-07-04,-32.187504,115.35417,,,
2003-07-05,-32.187504,115.35417,0.055917002,15.534634,0.90622175
2003-07-06,-32.187504,115.35417,,,
2003-07-07,-32.187504,115.35417,0.051620055,17.073076,1.7561443
2003-07-08,-32.187504,115.35417,,,
2003-07-09,-32.187504,115.35417,0.04803799,18.603783,0.39485282
2003-07-10,-32.187504,115.35417,,,
2003-07-11,-32.187504,115.35417,,,
2003-07-12,-32.187504,115.35417,0.052400805,16.771833,0.34747767
2003-07-13,-32.187504,115.35417,0.05215015,16.867403,0.66356003
2003-07-14,-32.187504,115.35417,,,
2003-07-15,-32.187504,115.35417,,,
2003-07-16,-32.187504,115.35417,0.051119704,17.271776,0.22460079
2003-07-17,-32.187504,115.35417,0.048368808,18.45113,0.34542412
2003-07-18,-32.187504,115.35417,0.058388077,14.766218,0.322596
2003-07-19,-32.187504,115.35417,0.04995143,17.75393,0.29071325
2003-07-20,-32.187504,115.35417,,,
2003-07-21,-32.187504,115.35417,0.04880217,18.25488,0.5363746
2003-07-22,-32.187504,115.35417,0.06211156,13.737427,0.5734178
2003-07-23,-32.187504,115.35417,,,
2003-07-24,-32.187504,115.35417,,,
2003-07-25,-32.187504,115.35417,,,
2003-07-26,-32.187504,115.35417,,,
2003-07-27,-32.187504,115.35417,,,
2003-07-28,-32.187504,115.35417,0.062295835,13.690067,0.20482235
2003-07-29,-32.187504,115.35417,,,
2003-07-30,-32.187504,115.35417,0.054401908,16.04522,0.50988126
2003-07-31,-32.187504,115.35417,0.046646487,19.27441,0.3254533
2003-08-01,-32.187504,115.35417,,,
2003-08-02,-32.187504,115.35417,,,
2003-08-03,-32.187504,115.35417,0.05950215,14.443269,1.307556
2003-08-04,-32.187504,115.35417,0.05571404,15.601192,0.46298498
2003-08-05,-32.187504,115.35417,,,
2003-08-06,-32.187504,115.35417,0.057513826,15.029538,0.62152284
2003-08-07,-32.187504,115.35417,,,
2003-08-08,-32.187504,115.35417,0.050580963,17.49087,0.33362916
2003-08-09,-32.187504,115.35417,0.049085256,18.128908,0.30066848
2003-08-10,-32.187504,115.35417,,,
2003-08-11,-32.187504,115.35417,0.058326595,14.784446,0.2350313
2003-08-12,-32.187504,115.35417,,,
2003-08-13,-32.187504,115.35417,0.058925193,14.608805,0.49853823
2003-08-14,-32.187504,115.35417,0.06158528,13.874417,
2003-08-15,-32.187504,115.35417,,,
2003-08-16,-32.187504,115.35417,0.050891574,17.363888,0.36152315
2003-08-17,-32.187504,115.35417,0.050061565,17.707346,0.44452706
2003-08-18,-32.187504,115.35417,0.04851861,18.38282,0.30384046
2003-08-19,-32.187504,115.35417,,,
2003-08-20,-32.187504,115.35417,,,
2003-08-21,-32.187504,115.35417,,,
2003-08-22,-32.187504,115.35417,0.05392037,16.214396,0.41365504
2003-08-23,-32.187504,115.35417,,,
2003-08-24,-32.187504,115.35417,,,
2003-08-25,-32.187504,115.35417,0.046333995,19.431707,0.38697308
2003-08-26,-32.187504,115.35417,0.043014616,21.277168,0.24004662
2003-08-27,-32.187504,115.35417,,,
2003-08-28,-32.187504,115.35417,0.047646295,18.787807,0.58503085
2003-08-29,-32.187504,115.35417,0.04765485,18.78375,0.29118362
2003-08-30,-32.187504,115.35417,0.044554397,20.378992,0.2795842
2003-08-31,-32.187504,115.35417,0.04140878,22.303848,0.23648627
2003-09-01,-32.187504,115.35417,0.045338757,19.950274,0.2996403
2003-09-02,-32.187504,115.35417,0.043013234,21.27801,0.26234984
2003-09-03,-32.187504,115.35417,0.042629205,21.514696,0.30871445
2003-09-04,-32.187504,115.35417,0.047199085,19.002398,0.3227479
2003-09-05,-32.187504,115.35417,0.046373628,19.411615,0.24774292
2003-09-06,-32.187504,115.35417,,,
2003-09-07,-32.187504,115.35417,,,
2003-09-08,-32.187504,115.35417,,,
2003-09-09,-32.187504,115.35417,0.05471353,15.937558,1.6419606
2003-09-10,-32.187504,115.35417,0.058221318,14.815757,2.5915506
2003-09-11,-32.187504,115.35417,0.058837216,14.634366,1.1663264
2003-09-12,-32.187504,115.35417,0.057568762,15.012726,0.7710732
2003-09-13,-32.187504,115.35417,,,
2003-09-14,-32.187504,115.35417,0.052342877,16.793825,0.61307716
2003-09-15,-32.187504,115.35417,0.054387234,16.050323,0.45871162
2003-09-16,-32.187504,115.35417,0.043806307,20.805574,0.38112283
2003-09-17,-32.187504,115.35417,,,
2003-09-18,-32.187504,115.35417,0.04157862,22.190498,0.36643094
2003-09-19,-32.187504,115.35417,,,
2003-09-20,-32.187504,115.35417,0.05745315,15.04815,0.9223533
2003-09-21,-32.187504,115.35417,,,
2003-09-22,-32.187504,115.35417,,,
2003-09-23,-32.187504,115.35417,,,
2003-09-24,-32.187504,115.35417,,,
2003-09-25,-32.187504,115.35417,,,
2003-09-26,-32.187504,115.35417,0.047808945,18.710955,0.3794958
2003-09-27,-32.187504,115.35417,0.045512084,19.857975,0.372402
2003-09-28,-32.187504,115.35417,0.04622018,19.489637,0.38748366
2003-09-29,-32.187504,115.35417,,,
2003-09-30,-32.187504,115.35417,0.049247846,18.057331,0.40452674
2003-10-01,-32.187504,115.35417,0.04938515,17.99732,0.34232262
2003-10-02,-32.187504,115.35417,0.039635517,23.56248,0.33934608
2003-10-03,-32.187504,115.35417,0.04399923,20.693846,0.34555283
2003-10-04,-32.187504,115.35417,0.04326321,21.126766,0.19760087
2003-10-05,-32.187504,115.35417,0.043068133,21.244606,0.3114327
2003-10-06,-32.187504,115.35417,0.04341057,21.038628,0.21452554
2003-10-07,-32.187504,115.35417,0.044661094,20.319586,0.3079518
2003-10-08,-32.187504,115.35417,0.0458127,19.699907,0.23641604
2003-10-09,-32.187504,115.35417,0.042267047,21.742865,0.2522438
2003-10-10,-32.187504,115.35417,0.04801569,18.614162,0.20342764
2003-10-11,-32.187504,115.35417,,,
2003-10-12,-32.187504,115.35417,,,
2003-10-13,-32.187504,115.35417,,,
2003-10-14,-32.187504,115.35417,0.04296092,21.30994,4.741082
2003-10-15,-32.187504,115.35417,0.039821055,23.423967,0.32136983
2003-10-16,-32.187504,115.35417,0.040529244,22.910366,0.26911268
2003-10-17,-32.187504,115.35417,,,
2003-10-18,-32.187504,115.35417,,,
2003-10-19,-32.187504,115.35417,0.043037865,21.263008,0.5132096
2003-10-20,-32.187504,115.35417,,,
2003-10-21,-32.187504,115.35417,0.04293432,21.326214,0.25493598
2003-10-22,-32.187504,115.35417,,,
2003-10-23,-32.187504,115.35417,0.041946452,21.949009,0.31480774
2003-10-24,-32.187504,115.35417,0.044342835,20.497828,0.35534024
2003-10-25,-32.187504,115.35417,0.044675265,20.311722,0.27611947
2003-10-26,-32.187504,115.35417,0.04560666,19.80797,0.32894644
2003-10-27,-32.187504,115.35417,,,
2003-10-28,-32.187504,115.35417,,,
2003-10-29,-32.187504,115.35417,0.0426655,21.492098,0.28435317
2003-10-30,-32.187504,115.35417,0.040715314,22.779245,0.40682375
2003-10-31,-32.187504,115.35417,0.043791417,20.814249,0.350859
2003-11-01,-32.187504,115.35417,0.04381624,20.799793,0.30988967
2003-11-02,-32.187504,115.35417,0.042455003,21.623837,0.24663119
2003-11-03,-32.187504,115.35417,,,
2003-11-04,-32.187504,115.35417,0.04074169,22.760782,0.31352055
2003-11-05,-32.187504,115.35417,0.043262802,21.12701,0.28865698
2003-11-06,-32.187504,115.35417,0.038337354,24.581245,0.29342026
2003-11-07,-32.187504,115.35417,0.041326806,22.358982,0.265
2003-11-08,-32.187504,115.35417,0.04129019,22.3837,0.4386571
2003-11-09,-32.187504,115.35417,,,
2003-11-10,-32.187504,115.35417,0.041274015,22.394634,0.37022468
2003-11-11,-32.187504,115.35417,0.04276073,21.433033,0.25641432
2003-11-12,-32.187504,115.35417,0.04748394,18.86515,4.409748
2003-11-13,-32.187504,115.35417,,,
2003-11-14,-32.187504,115.35417,,,
2003-11-15,-32.187504,115.35417,0.039727874,23.49332,0.25415963
2003-11-16,-32.187504,115.35417,,,
2003-11-17,-32.187504,115.35417,,,
2003-11-18,-32.187504,115.35417,,,
2003-11-19,-32.187504,115.35417,,,
2003-11-20,-32.187504,115.35417,0.03726886,25.491358,0.35572806
2003-11-21,-32.187504,115.35417,0.041665424,22.133022,0.1799459
2003-11-22,-32.187504,115.35417,0.039490115,23.672216,0.28324014
2003-11-23,-32.187504,115.35417,0.039963536,23.318735,0.32556546
2003-11-24,-32.187504,115.35417,,,
2003-11-25,-32.187504,115.35417,0.042747796,21.441034,0.37583578
2003-11-26,-32.187504,115.35417,0.041719425,22.097418,0.34426573
2003-11-27,-32.187504,115.35417,0.03856295,24.39768,0.3596204
2003-11-28,-32.187504,115.35417,,,
2003-11-29,-32.187504,115.35417,0.03759949,25.202291,0.35156047
2003-11-30,-32.187504,115.35417,0.040968157,22.60352,0.3841831
2003-12-01,-32.187504,115.35417,0.03659001,26.10724,0.32938245
2003-12-02,-32.187504,115.35417,0.037541777,25.252256,0.39790523
2003-12-03,-32.187504,115.35417,0.03965476,23.548033,
2003-12-04,-32.187504,115.35417,,,
2003-12-05,-32.187504,115.35417,,,
2003-12-06,-32.187504,115.35417,0.036688037,26.016376,0.28745937
2003-12-07,-32.187504,115.35417,0.036166113,26.50797,0.34169924
2003-12-08,-32.187504,115.35417,,,
2003-12-09,-32.187504,115.35417,0.049023833,18.156094,0.50895673
2003-12-10,-32.187504,115.35417,0.04772638,18.749887,0.47919434
2003-12-11,-32.187504,115.35417,0.050960004,17.336157,0.53878856
2003-12-12,-32.187504,115.35417,0.05147338,17.130857,0.54539263
2003-12-13,-32.187504,115.35417,0.05184441,16.98543,0.502814
2003-12-14,-32.187504,115.35417,,,
2003-12-15,-32.187504,115.35417,0.050387934,17.57071,0.5194135
2003-12-16,-32.187504,115.35417,0.050721038,17.43338,0.45055696
2003-12-17,-32.187504,115.35417,0.048552692,18.367348,0.39410073
2003-12-18,-32.187504,115.35417,,,
2003-12-19,-32.187504,115.35417,,,
2003-12-20,-32.187504,115.35417,0.04385767,20.775707,0.3385789
2003-12-21,-32.187504,115.35417,,,
2003-12-22,-32.187504,115.35417,0.040079672,23.23368,0.27803034
2003-12-23,-32.187504,115.35417,,,
2003-12-24,-32.187504,115.35417,0.0384873,24.458918,0.2982043
2003-12-25,-32.187504,115.35417,0.040697027,22.792063,0.27016044
2003-12-26,-32.187504,115.35417,0.03973847,23.485413,0.31934813
2003-12-27,-32.187504,115.35417,,,
2003-12-28,-32.187504,115.35417,0.037036564,25.698643,0.3558438
2003-12-29,-32.187504,115.35417,0.03687181,25.84782,0.33523995
2003-12-30,-32.187504,115.35417,,,
2003-12-31,-32.187504,115.35417,0.034973536,27.708616,0.32624546
2004-01-01,-32.187504,115.35417,0.036983833,25.746193,0.22524267
2004-01-02,-32.187504,115.35417,0.036477678,26.212185,0.32161435
2004-01-03,-32.187504,115.35417,0.037732672,25.08778,0.32174298
2004-01-04,-32.187504,115.35417,0.038326554,24.590105,0.30971938
2004-01-05,-32.187504,115.35417,,,
2004-01-06,-32.187504,115.35417,,,
2004-01-07,-32.187504,115.35417,0.03762599,25.17942,0.277613
2004-01-08,-32.187504,115.35417,0.039732337,23.489986,0.21908036
2004-01-09,-32.187504,115.35417,0.035224006,27.446964,0.29447603
2004-01-10,-32.187504,115.35417,0.03700844,25.723982,0.3098993
2004-01-11,-32.187504,115.35417,0.033840187,28.962404,0.26473072
2004-01-12,-32.187504,115.35417,0.037538297,25.255276,0.423485
2004-01-13,-32.187504,115.35417,0.035636593,27.0272,0.3144493
2004-01-14,-32.187504,115.35417,0.03505319,27.624834,0.28071883
2004-01-15,-32.187504,115.35417,0.0357338,26.930275,0.30118877
2004-01-16,-32.187504,115.35417,0.03547599,27.188967,0.29305094
2004-01-17,-32.187504,115.35417,0.037061024,25.67665,0.25580153
2004-01-18,-32.187504,115.35417,0.03487241,27.815771,0.28970116
2004-01-19,-32.187504,115.35417,,,
2004-01-20,-32.187504,115.35417,0.039059427,24.003567,0.31393984
2004-01-21,-32.187504,115.35417,0.041924506,21.963266,0.3437329
2004-01-22,-32.187504,115.35417,0.03843715,24.499687,0.30968866
2004-01-23,-32.187504,115.35417,0.037170492,25.578705,0.26072618
2004-01-24,-32.187504,115.35417,,,
2004-01-25,-32.187504,115.35417,0.033640612,29.195906,0.29806414
2004-01-26,-32.187504,115.35417,0.03799901,24.862011,0.24049798
2004-01-27,-32.187504,115.35417,0.038292415,24.618155,0.28795183
2004-01-28,-32.187504,115.35417,,,
2004-01-29,-32.187504,115.35417,,,
2004-01-30,-32.187504,115.35417,0.037024945,25.709105,0.29987818
2004-01-31,-32.187504,115.35417,0.03772608,25.093426,0.36093912
2004-02-01,-32.187504,115.35417,0.041285682,22.386744,0.34248784
2004-02-02,-32.187504,115.35417,0.042483576,21.605858,0.27085814
2004-02-03,-32.187504,115.35417,0.039537862,23.636065,0.27784213
2004-02-04,-32.187504,115.35417,0.040129654,23.197271,0.30888364
2004-02-05,-32.187504,115.35417,,,
2004-02-06,-32.187504,115.35417,0.03877835,24.225054,0.24903029
2004-02-07,-32.187504,115.35417,0.038580928,24.383173,0.28092155
2004-02-08,-32.187504,115.35417,0.03943596,23.71336,0.30914655
2004-02-09,-32.187504,115.35417,,,
2004-02-10,-32.187504,115.35417,0.036145676,26.527622,0.32034135
2004-02-11,-32.187504,115.35417,0.03967533,23.532614,0.2024522
2004-02-12,-32.187504,115.35417,0.035995252,26.673195,0.2733879
2004-02-13,-32.187504,115.35417,,,
2004-02-14,-32.187504,115.35417,0.035207245,27.464306,0.5781068
2004-02-15,-32.187504,115.35417,0.036085002,26.586134,0.28051066
2004-02-16,-32.187504,115.35417,0.038325854,24.590681,0.17580713
2004-02-17,-32.187504,115.35417,0.0358227,26.842272,0.22360018
2004-02-18,-32.187504,115.35417,0.03634038,26.341667,0.2856492
2004-02-19,-32.187504,115.35417,,,
2004-02-20,-32.187504,115.35417,,,
2004-02-21,-32.187504,115.35417,0.045845333,19.6829,
2004-02-22,-32.187504,115.35417,0.042014755,21.904757,0.30727643
2004-02-23,-32.187504,115.35417,0.044784844,20.25112,0.28434733
2004-02-24,-32.187504,115.35417,0.038144667,24.740328,0.2751518
2004-02-25,-32.187504,115.35417,0.039109174,23.964804,0.24587113
2004-02-26,-32.187504,115.35417,0.03639523,26.28978,0.261919
2004-02-27,-32.187504,115.35417,0.0408053,22.716385,0.21288969
2004-02-28,-32.187504,115.35417,0.045130085,20.06255,0.25745538
2004-02-29,-32.187504,115.35417,0.04314646,21.19713,0.28113395
2004-03-01,-32.187504,115.35417,,,
2004-03-02,-32.187504,115.35417,0.039003126,24.047594,0.28754416
2004-03-03,-32.187504,115.35417,0.042898238,21.348326,0.293573
2004-03-04,-32.187504,115.35417,0.04041365,22.992607,0.3074711
2004-03-05,-32.187504,115.35417,0.045057636,20.101826,0.2783197
2004-03-06,-32.187504,115.35417,0.043015715,21.276497,0.2958431
2004-03-07,-32.187504,115.35417,0.04779945,18.715424,0.47838005
2004-03-08,-32.187504,115.35417,0.046162907,19.518919,0.26029792
2004-03-09,-32.187504,115.35417,0.0453805,19.927967,0.28088742
2004-03-10,-32.187504,115.35417,0.042206816,21.781292,0.2718254
2004-03-11,-32.187504,115.35417,0.04092016,22.636662,0.25973743
2004-03-12,-32.187504,115.35417,0.041176785,22.460608,0.35901567
2004-03-13,-32.187504,115.35417,0.037283253,25.47863,0.3047974
2004-03-14,-32.187504,115.35417,,,
2004-03-15,-32.187504,115.35417,,,
2004-03-16,-32.187504,115.35417,0.04071762,22.77763,0.30176005
2004-03-17,-32.187504,115.35417,0.039456554,23.697697,0.22182517
2004-03-18,-32.187504,115.35417,0.039845064,23.406164,0.24926795
2004-03-19,-32.187504,115.35417,0.0431592,21.189428,0.21423624
2004-03-20,-32.187504,115.35417,0.04279611,21.411175,0.26504526
2004-03-21,-32.187504,115.35417,0.042175356,21.80142,0.17224653
2004-03-22,-32.187504,115.35417,0.040177993,23.162169,0.26996538
2004-03-23,-32.187504,115.35417,0.042306297,21.7179,4.040944
2004-03-24,-32.187504,115.35417,0.041631594,22.155386,0.28022996
2004-03-25,-32.187504,115.35417,0.045115355,20.070522,0.25838
2004-03-26,-32.187504,115.35417,0.044175413,20.592869,0.27371413
2004-03-27,-32.187504,115.35417,,,
2004-03-28,-32.187504,115.35417,0.049564008,17.919735,0.2703584
2004-03-29,-32.187504,115.35417,0.050830923,17.388542,0.16792788
2004-03-30,-32.187504,115.35417,0.05572702,15.59692,0.34404215
2004-03-31,-32.187504,115.35417,0.057196148,15.127478,0.45319295
2004-04-01,-32.187504,115.35417,0.055388432,15.709138,0.36914343
2004-04-02,-32.187504,115.35417,0.048012532,18.615633,0.24923156
2004-04-03,-32.187504,115.35417,,,
2004-04-04,-32.187504,115.35417,,,
2004-04-05,-32.187504,115.35417,0.046688884,19.253265,0.2793589
2004-04-06,-32.187504,115.35417,0.0507657,17.415127,0.28313756
2004-04-07,-32.187504,115.35417,0.047157023,19.022833,0.28880036
2004-04-08,-32.187504,115.35417,0.043460693,21.008816,0.27048862
2004-04-09,-32.187504,115.35417,0.04208732,21.85794,0.26418197
2004-04-10,-32.187504,115.35417,0.04241381,21.64981,0.19685942
2004-04-11,-32.187504,115.35417,0.03885366,24.165293,0.30218753
2004-04-12,-32.187504,115.35417,,,
2004-04-13,-32.187504,115.35417,0.041560393,22.202606,0.3304872
2004-04-14,-32.187504,115.35417,0.04057664,22.876818,0.34536722
2004-04-15,-32.187504,115.35417,0.04321248,21.157282,0.23107468
2004-04-16,-32.187504,115.35417,0.04597373,19.61627,0.27846235
2004-04-17,-32.187504,115.35417,,,
2004-04-18,-32.187504,115.35417,0.04147762,22.257763,0.33043
2004-04-19,-32.187504,115.35417,,,
2004-04-20,-32.187504,115.35417,0.043416575,21.03505,0.29806975
2004-04-21,-32.187504,115.35417,,,
2004-04-22,-32.187504,115.35417,0.04884961,18.233652,0.2936872
2004-04-23,-32.187504,115.35417,0.059460647,14.455056,0.34968102
2004-04-24,-32.187504,115.35417,,,
2004-04-25,-32.187504,115.35417,0.047598246,18.81063,0.28660282
2004-04-26,-32.187504,115.35417,0.049367722,18.004915,0.25569046
2004-04-27,-32.187504,115.35417,0.047328576,18.939762,0.16135764
2004-04-28,-32.187504,115.35417,0.049202494,18.07724,0.24950035
2004-04-29,-32.187504,115.35417,0.048248522,18.506346,0.36805534
2004-04-30,-32.187504,115.35417,0.048380706,18.445684,0.3170777
2004-05-01,-32.187504,115.35417,0.050677415,17.451244,0.16279487
2004-05-02,-32.187504,115.35417,0.055538233,15.659297,0.11053976
2004-05-03,-32.187504,115.35417,,,
2004-05-04,-32.187504,115.35417,0.056434475,15.367394,0.2929008
2004-05-05,-32.187504,115.35417,0.061419994,13.917981,
2004-05-06,-32.187504,115.35417,,,
2004-05-07,-32.187504,115.35417,0.04933713,18.018261,0.42633033
2004-05-08,-32.187504,115.35417,0.056259394,15.423587,0.17936973
2004-05-09,-32.187504,115.35417,,,
2004-05-10,-32.187504,115.35417,,,
2004-05-11,-32.187504,115.35417,,,
2004-05-12,-32.187504,115.35417,,,
2004-05-13,-32.187504,115.35417,0.06613254,12.770132,0.33581966
2004-05-14,-32.187504,115.35417,0.0636522,13.350829,0.37895244
2004-05-15,-32.187504,115.35417,0.075605355,10.932493,0.41067448
2004-05-16,-32.187504,115.35417,0.061429977,13.915341,0.16291049
2004-05-17,-32.187504,115.35417,0.07112155,11.735933,0.5075343
2004-05-18,-32.187504,115.35417,,,
2004-05-19,-32.187504,115.35417,0.066638716,12.657462,0.46984652
2004-05-20,-32.187504,115.35417,,,
2004-05-21,-32.187504,115.35417,,,
2004-05-22,-32.187504,115.35417,,,
2004-05-23,-32.187504,115.35417,0.05264311,16.68045,0.24967323
2004-05-24,-32.187504,115.35417,0.053347994,16.420063,0.29964927
2004-05-25,-32.187504,115.35417,0.05813225,14.842347,0.33053547
2004-05-26,-32.187504,115.35417,0.06539814,12.937013,0.4629435
2004-05-27,-32.187504,115.35417,0.06472876,13.092755,0.36020052
2004-05-28,-32.187504,115.35417,0.063045695,13.500523,0.3226237
2004-05-29,-32.187504,115.35417,0.05655164,15.330012,0.36668992
2004-05-30,-32.187504,115.35417,,,
2004-05-31,-32.187504,115.35417,,,
2004-06-01,-32.187504,115.35417,0.06459752,13.123709,0.3988123
2004-06-02,-32.187504,115.35417,0.066023916,12.794558,0.48267424
2004-06-03,-32.187504,115.35417,0.0716602,11.633645,0.20623197
2004-06-04,-32.187504,115.35417,,,
2004-06-05,-32.187504,115.35417,0.052459892,16.749458,0.45121217
2004-06-06,-32.187504,115.35417,,,
2004-06-07,-32.187504,115.35417,0.054801114,15.907551,0.43515128
2004-06-08,-32.187504,115.35417,,,
2004-06-09,-32.187504,115.35417,,,
2004-06-10,-32.187504,115.35417,0.06570858,12.865969,0.8472374
2004-06-11,-32.187504,115.35417,,,
2004-06-12,-32.187504,115.35417,,,
2004-06-13,-32.187504,115.35417,,,
2004-06-14,-32.187504,115.35417,0.06467589,13.105208,0.75232285
2004-06-15,-32.187504,115.35417,0.05778579,14.94666,0.47998098
2004-06-16,-32.187504,115.35417,,,
2004-06-17,-32.187504,115.35417,,,
2004-06-18,-32.187504,115.35417,,,
2004-06-19,-32.187504,115.35417,0.053837214,16.243963,0.50506985
2004-06-20,-32.187504,115.35417,,,
2004-06-21,-32.187504,115.35417,,,
2004-06-22,-32.187504,115.35417,,,
2004-06-23,-32.187504,115.35417,0.05304739,16.53013,0.26268202
2004-06-24,-32.187504,115.35417,,,
2004-06-25,-32.187504,115.35417,0.04803487,18.605236,0.18811877
2004-06-26,-32.187504,115.35417,0.06211797,13.735773,0.2768438
2004-06-27,-32.187504,115.35417,,,
2004-06-28,-32.187504,115.35417,0.04931035,18.029963,0.411974
2004-06-29,-32.187504,115.35417,,,
2004-06-30,-32.187504,115.35417,,,
2004-07-01,-32.187504,115.35417,0.04893958,18.19352,
2004-07-02,-32.187504,115.35417,,,
2004-07-03,-32.187504,115.35417,,,
2004-07-04,-32.187504,115.35417,,,
2004-07-05,-32.187504,115.35417,0.059769668,14.367731,0.33476603
2004-07-06,-32.187504,115.35417,,,
2004-07-07,-32.187504,115.35417,0.058289815,14.795371,0.34225282
2004-07-08,-32.187504,115.35417,0.05941476,14.46811,0.62928283
2004-07-09,-32.187504,115.35417,0.059674114,14.394626,0.3734556
2004-07-10,-32.187504,115.35417,0.061035108,14.020443,0.36512655
2004-07-11,-32.187504,115.35417,0.067013524,12.575239,
2004-07-12,-32.187504,115.35417,0.05725891,15.10803,0.36154315
2004-07-13,-32.187504,115.35417,,,
2004-07-14,-32.187504,115.35417,0.05299557,16.549248,0.33261448
