time,poc
2010-04-16 00:00:00,101.860916
2010-05-16 00:00:00,145.64612
2010-06-16 00:00:00,202.22087
2010-07-16 00:00:00,133.1623
2010-08-16 00:00:00,107.38987
2010-09-16 00:00:00,76.56065
2010-10-16 00:00:00,66.55172
2010-11-16 00:00:00,54.64409
2010-12-16 00:00:00,52.085075
2011-01-16 00:00:00,59.356354
2011-02-16 00:00:00,64.78457
2011-03-16 00:00:00,104.2688
2011-04-16 00:00:00,92.80181
2011-05-16 00:00:00,122.78472
2011-06-16 00:00:00,125.40702
2011-07-16 00:00:00,109.90247
2011-08-16 00:00:00,140.4147
2011-09-16 00:00:00,91.23981
2011-10-16 00:00:00,64.70662
2011-11-16 00:00:00,52.455536
2011-12-16 00:00:00,45.085526
2012-01-16 00:00:00,52.20455
2012-02-16 00:00:00,69.79327
2012-03-16 00:00:00,89.450294
2012-04-16 00:00:00,79.34608
2012-05-16 00:00:00,131.94885
2012-06-16 00:00:00,186.9825
2012-07-16 00:00:00,115.89823
2012-08-16 00:00:00,100.626305
2012-09-16 00:00:00,91.363625
2012-10-16 00:00:00,56.388184
2012-11-16 00:00:00,58.610275
2012-12-16 00:00:00,55.85898
2013-01-16 00:00:00,70.32417
2013-02-16 00:00:00,66.03662
2013-03-16 00:00:00,88.576866
2013-04-16 00:00:00,70.58998
2013-05-16 00:00:00,121.41134
2013-06-16 00:00:00,140.60167
2013-07-16 00:00:00,178.68732
2013-08-16 00:00:00,98.21166
2013-09-16 00:00:00,135.72746
2013-10-16 00:00:00,90.74737
2013-11-16 00:00:00,53.235645
2013-12-16 00:00:00,56.297382
2014-01-16 00:00:00,66.989784
2014-02-16 00:00:00,51.876728
2014-03-16 00:00:00,67.09485
2014-04-16 00:00:00,89.66351
2014-05-16 00:00:00,140.62354
2014-06-16 00:00:00,205.83685
2014-07-16 00:00:00,140.42105
2014-08-16 00:00:00,110.35263
2014-09-16 00:00:00,96.13683
2014-10-16 00:00:00,72.084206
2014-11-16 00:00:00,62.794735
2014-12-16 00:00:00,51.77368
2015-01-16 00:00:00,47.257896
2015-02-16 00:00:00,53.75263
2015-03-16 00:00:00,65.01052
2015-04-16 00:00:00,92.22105
2015-05-16 00:00:00,120.347374
2015-06-16 00:00:00,197.57368
2015-07-16 00:00:00,207.30527
2015-08-16 00:00:00,108.53684
2015-09-16 00:00:00,86.857895
2015-10-16 00:00:00,65.7421
2015-11-16 00:00:00,57.45263
2015-12-16 00:00:00,55.81579
2016-01-16 00:00:00,45.705265
2016-02-16 00:00:00,50.168423
2016-03-16 00:00:00,56.22105
2016-04-16 00:00:00,70.44211
2016-05-16 00:00:00,132.80525
2016-06-16 00:00:00,136.88947
2016-07-16 00:00:00,125.96315
2016-08-16 00:00:00,130.62105
2016-09-16 00:00:00,94.063156
2016-10-16 00:00:00,63.22105
2016-11-16 00:00:00,53.05789
2016-12-16 00:00:00,55.0
2017-01-16 00:00:00,57.405262
2017-02-16 00:00:00,56.305267
2017-03-16 00:00:00,90.505264
2017-04-16 00:00:00,91.47369
2017-05-16 00:00:00,116.168434
2017-06-16 00:00:00,169.36842
2017-07-16 00:00:00,117.82285
2017-08-16 00:00:00,151.37895
2017-09-16 00:00:00,145.2
2017-10-16 00:00:00,81.84737
2017-11-16 00:00:00,66.2421
2017-12-16 00:00:00,59.68948
2018-01-16 00:00:00,57.5
2018-02-16 00:00:00,64.66842
2018-03-16 00:00:00,94.584206
2018-04-16 00:00:00,123.33158
2018-05-16 00:00:00,212.1842
2018-06-16 00:00:00,135.67894
2018-07-16 00:00:00,157.88423
2018-08-16 00:00:00,157.84737
2018-09-16 00:00:00,101.36315
2018-10-16 00:00:00,69.25263
2018-11-16 00:00:00,62.178944
2018-12-16 00:00:00,52.26842
2019-01-16 00:00:00,55.484207
2019-02-16 00:00:00,52.094734
2019-03-16 00:00:00,85.72105
2019-04-16 00:00:00,103.73684
2019-05-16 00:00:00,110.326324
2019-06-16 00:00:00,116.0579
2019-07-16 00:00:00,120.200005
2019-08-16 00:00:00,110.70527
2019-09-16 00:00:00,87.84737
2019-10-16 00:00:00,66.46316
2019-11-16 00:00:00,59.76842
2019-12-16 00:00:00,43.157894
2020-01-16 00:00:00,54.3579
2020-02-16 00:00:00,52.22632
2020-03-16 00:00:00,85.42105
2020-04-16 00:00:00,148.35788
2020-05-16 00:00:00,138.61578
2020-06-16 00:00:00,192.2737
2020-07-16 00:00:00,150.8158
2020-08-16 00:00:00,175.48947
2020-09-16 00:00:00,83.7421
2020-10-16 00:00:00,70.54737
2020-11-16 00:00:00,75.747375
2020-12-16 00:00:00,66.62632
2021-01-16 00:00:00,56.57895
2021-02-16 00:00:00,80.163155
2021-03-16 00:00:00,179.10527
2021-04-16 00:00:00,146.94737
2021-05-16 00:00:00,120.30527
2021-06-16 00:00:00,152.45264
2021-07-16 00:00:00,131.77222
2021-08-16 00:00:00,132.00526
2021-09-16 00:00:00,93.44211
2021-10-16 00:00:00,77.389465
2021-11-16 00:00:00,58.342106
2021-12-16 00:00:00,56.194733
2022-01-16 00:00:00,58.521046
2022-02-16 00:00:00,55.58947
2022-03-16 00:00:00,72.51579
2022-03-16 00:00:00,71.77895
2022-04-16 00:00:00,86.1
2022-04-16 00:00:00,81.73684
2022-05-16 00:00:00,113.90526
2022-05-16 00:00:00,94.08948
2022-06-16 00:00:00,90.39474
2022-07-16 00:00:00,101.447365
2022-08-16 00:00:00,113.689476
2022-09-16 00:00:00,86.04211
2022-10-16 00:00:00,56.426315
2022-11-16 00:00:00,46.821053
2022-12-16 00:00:00,43.399998
2023-01-16 00:00:00,44.04737
2023-02-16 00:00:00,47.389477
2023-03-16 00:00:00,53.16842
2023-04-16 00:00:00,67.22632
2023-05-16 00:00:00,73.67895
2023-06-16 00:00:00,73.88422
2023-07-16 00:00:00,91.378944
2023-08-16 00:00:00,63.542107
2023-09-16 00:00:00,70.7421
2023-10-16 00:00:00,48.321053
2023-11-16 00:00:00,49.678947
2023-12-16 00:00:00,47.57895
2024-01-16 00:00:00,51.657894
2024-02-16 00:00:00,42.905262
2024-03-16 00:00:00,55.55263
2024-04-16 00:00:00,61.489475
2024-05-16 00:00:00,62.95263
2024-06-16 00:00:00,110.52106
2024-07-16 00:00:00,113.10526
2024-08-16 00:00:00,108.85263
2024-09-16 00:00:00,70.552635
