time,poc
2017-08-16 00:00:00,373.4133
2017-09-16 00:00:00,288.4533
2017-10-16 00:00:00,110.64
2017-11-16 00:00:00,82.606674
2017-12-16 00:00:00,68.67334
2018-01-16 00:00:00,69.28
2018-02-16 00:00:00,80.30667
2018-03-16 00:00:00,100.41333
2018-04-16 00:00:00,146.33333
2018-05-16 00:00:00,233.01334
2018-06-16 00:00:00,165.57333
2018-07-16 00:00:00,262.01334
2018-08-16 00:00:00,316.27997
2018-09-16 00:00:00,175.62001
2018-10-16 00:00:00,131.17332
2018-11-16 00:00:00,75.69334
2018-12-16 00:00:00,64.04666
2019-01-16 00:00:00,69.653336
2019-02-16 00:00:00,69.206665
2019-03-16 00:00:00,143.07333
2019-04-16 00:00:00,133.04001
2019-05-16 00:00:00,148.91333
2019-06-16 00:00:00,118.54666
2019-07-16 00:00:00,158.19333
2019-08-16 00:00:00,148.54668
2019-09-16 00:00:00,115.42666
2019-10-16 00:00:00,88.48667
2019-11-16 00:00:00,78.32667
2019-12-16 00:00:00,53.586666
2020-01-16 00:00:00,72.05334
2020-02-16 00:00:00,72.85334
2020-03-16 00:00:00,100.840004
2020-04-16 00:00:00,236.98
2020-05-16 00:00:00,184.28665
2020-06-16 00:00:00,358.10663
2020-07-16 00:00:00,179.53334
2020-08-16 00:00:00,217.74483
2020-09-16 00:00:00,103.066666
2020-10-16 00:00:00,88.073326
2020-11-16 00:00:00,101.50667
2020-12-16 00:00:00,69.63333
2021-01-16 00:00:00,65.81333
2021-02-16 00:00:00,99.76667
2021-03-16 00:00:00,178.30667
2021-04-16 00:00:00,168.23334
2021-05-16 00:00:00,149.29332
2021-06-16 00:00:00,193.19333
2021-07-16 00:00:00,147.66896
2021-08-16 00:00:00,277.55334
2021-09-16 00:00:00,178.83333
2021-10-16 00:00:00,111.653336
2021-11-16 00:00:00,83.2
2021-12-16 00:00:00,64.91334
2022-01-16 00:00:00,67.77333
2022-02-16 00:00:00,70.80666
2022-03-16 00:00:00,84.67334
2022-03-16 00:00:00,98.759995
2022-04-16 00:00:00,129.88667
2022-04-16 00:00:00,110.29333
2022-05-16 00:00:00,240.01334
2022-05-16 00:00:00,131.87334
2022-06-16 00:00:00,133.87334
2022-07-16 00:00:00,191.90668
2022-08-16 00:00:00,208.34001
2022-09-16 00:00:00,132.77333
2022-10-16 00:00:00,80.933334
2022-11-16 00:00:00,57.48667
2022-12-16 00:00:00,50.58667
2023-01-16 00:00:00,52.47333
2023-02-16 00:00:00,53.66
2023-03-16 00:00:00,61.18667
2023-04-16 00:00:00,80.42666
2023-05-16 00:00:00,88.85999
2023-06-16 00:00:00,89.26667
2023-07-16 00:00:00,140.98665
2023-08-16 00:00:00,106.97334
2023-09-16 00:00:00,101.29333
2023-10-16 00:00:00,64.36667
2023-11-16 00:00:00,59.306664
2023-12-16 00:00:00,57.153336
2024-01-16 00:00:00,68.993324
2024-02-16 00:00:00,56.02
2024-03-16 00:00:00,76.67333
2024-04-16 00:00:00,70.74
2024-05-16 00:00:00,78.46
2024-06-16 00:00:00,154.24
2024-07-16 00:00:00,161.59332
2024-08-16 00:00:00,143.70668
2024-09-16 00:00:00,126.97334
