time,poc
2007-08-16 00:00:00,350.2934
2007-09-16 00:00:00,248.14746
2007-10-16 00:00:00,184.20715
2007-11-16 00:00:00,126.61361
2007-12-16 00:00:00,100.48654
2008-01-16 00:00:00,138.74063
2008-02-16 00:00:00,212.22713
2008-03-16 00:00:00,253.20743
2008-04-16 00:00:00,163.9766
2008-05-16 00:00:00,207.47412
2008-06-16 00:00:00,457.1796
2008-07-16 00:00:00,382.277
2008-08-16 00:00:00,527.2943
2008-09-16 00:00:00,290.88123
2008-10-16 00:00:00,132.04742
2008-11-16 00:00:00,107.61305
2008-12-16 00:00:00,102.37112
2009-01-16 00:00:00,142.74551
2009-02-16 00:00:00,137.91219
2009-03-16 00:00:00,193.58284
2009-04-16 00:00:00,195.19016
2009-05-16 00:00:00,193.35933
2009-06-16 00:00:00,205.60063
2009-07-16 00:00:00,419.51904
2009-08-16 00:00:00,81.97726
2009-09-16 00:00:00,269.71988
2009-10-16 00:00:00,186.00606
2009-11-16 00:00:00,116.00312
2009-12-16 00:00:00,114.10881
2010-01-16 00:00:00,104.05267
2010-02-16 00:00:00,261.05798
2010-03-16 00:00:00,274.7142
2010-04-16 00:00:00,216.53482
2010-05-16 00:00:00,205.69713
2010-06-16 00:00:00,257.2831
2010-07-16 00:00:00,191.92415
2010-08-16 00:00:00,156.9962
2010-09-16 00:00:00,118.21347
2010-10-16 00:00:00,107.420334
2010-11-16 00:00:00,100.40996
2010-12-16 00:00:00,86.77272
2011-01-16 00:00:00,117.137314
2011-02-16 00:00:00,119.861824
2011-03-16 00:00:00,290.62558
2011-04-16 00:00:00,189.82686
2011-05-16 00:00:00,181.18
2011-06-16 00:00:00,210.59354
2011-07-16 00:00:00,264.71185
2011-08-16 00:00:00,278.79446
2011-09-16 00:00:00,200.11688
2011-10-16 00:00:00,160.32077
2011-11-16 00:00:00,129.94771
2011-12-16 00:00:00,106.31795
2012-01-16 00:00:00,110.43403
2012-02-16 00:00:00,140.68068
2012-03-16 00:00:00,183.90999
2012-04-16 00:00:00,154.68869
2012-05-16 00:00:00,216.7082
2012-06-16 00:00:00,322.81564
2012-07-16 00:00:00,193.55888
2012-08-16 00:00:00,160.0206
2012-09-16 00:00:00,161.9163
2012-10-16 00:00:00,108.29843
2012-11-16 00:00:00,146.5041
2012-12-16 00:00:00,136.29166
2013-01-16 00:00:00,147.35028
2013-02-16 00:00:00,139.42279
2013-03-16 00:00:00,214.02533
2013-04-16 00:00:00,126.65862
2013-05-16 00:00:00,232.89096
2013-06-16 00:00:00,199.83994
2013-07-16 00:00:00,195.22652
2013-08-16 00:00:00,157.71939
2013-09-16 00:00:00,274.25244
2013-10-16 00:00:00,340.53824
2013-11-16 00:00:00,142.40659
2013-12-16 00:00:00,130.4636
2014-01-16 00:00:00,111.03942
2014-02-16 00:00:00,105.35138
2014-03-16 00:00:00,166.41776
2014-04-16 00:00:00,155.50961
2014-05-16 00:00:00,208.60597
2014-06-16 00:00:00,298.27997
2014-07-16 00:00:00,254.4
2014-08-16 00:00:00,759.55194
2014-09-16 00:00:00,267.344
2014-10-16 00:00:00,162.6261
2014-11-16 00:00:00,135.40869
2014-12-16 00:00:00,91.200005
2015-01-16 00:00:00,121.072
2015-02-16 00:00:00,131.05219
2015-03-16 00:00:00,271.272
2015-04-16 00:00:00,170.464
2015-05-16 00:00:00,180.824
2015-06-16 00:00:00,293.85837
2015-07-16 00:00:00,310.36798
2015-08-16 00:00:00,156.32173
2015-09-16 00:00:00,178.112
2015-10-16 00:00:00,127.450005
2015-11-16 00:00:00,114.73042
2015-12-16 00:00:00,114.25
2016-01-16 00:00:00,102.90435
2016-02-16 00:00:00,120.625
2016-03-16 00:00:00,218.976
2016-04-16 00:00:00,145.008
2016-05-16 00:00:00,180.93597
2016-06-16 00:00:00,206.75832
2016-07-16 00:00:00,214.29167
2016-08-16 00:00:00,214.96521
2016-09-16 00:00:00,181.06087
2016-10-16 00:00:00,142.575
2016-11-16 00:00:00,125.51667
2016-12-16 00:00:00,113.916664
2017-01-16 00:00:00,116.80833
2017-02-16 00:00:00,111.97391
2017-03-16 00:00:00,175.06667
2017-04-16 00:00:00,158.64
2017-05-16 00:00:00,181.976
2017-06-16 00:00:00,256.66666
2017-07-16 00:00:00,241.2
2017-08-16 00:00:00,854.313
2017-09-16 00:00:00,759.0782
2017-10-16 00:00:00,218.28333
2017-11-16 00:00:00,152.33913
2017-12-16 00:00:00,113.924995
2018-01-16 00:00:00,112.86666
2018-02-16 00:00:00,141.66956
2018-03-16 00:00:00,163.37599
2018-04-16 00:00:00,177.74782
2018-05-16 00:00:00,221.72801
2018-06-16 00:00:00,220.736
2018-07-16 00:00:00,364.74783
2018-08-16 00:00:00,1249.792
2018-09-16 00:00:00,526.85004
2018-10-16 00:00:00,247.98332
2018-11-16 00:00:00,105.33044
2018-12-16 00:00:00,99.82499
2019-01-16 00:00:00,112.13043
2019-02-16 00:00:00,128.15834
2019-03-16 00:00:00,327.96664
2019-04-16 00:00:00,204.83199
2019-05-16 00:00:00,195.34401
2019-06-16 00:00:00,152.7
2019-07-16 00:00:00,258.73596
2019-08-16 00:00:00,203.72801
2019-09-16 00:00:00,192.45833
2019-10-16 00:00:00,161.256
2019-11-16 00:00:00,159.752
2019-12-16 00:00:00,102.81666
2020-01-16 00:00:00,130.05
2020-02-16 00:00:00,147.1826
2020-03-16 00:00:00,204.56667
2020-04-16 00:00:00,397.504
2020-05-16 00:00:00,222.33601
2020-06-16 00:00:00,376.37274
2020-07-16 00:00:00,245.264
2020-08-16 00:00:00,228.42105
2020-09-16 00:00:00,176.45
2020-10-16 00:00:00,126.14782
2020-11-16 00:00:00,159.22609
2020-12-16 00:00:00,129.10399
2021-01-16 00:00:00,118.76522
2021-02-16 00:00:00,203.10832
2021-03-16 00:00:00,240.88799
2021-04-16 00:00:00,200.575
2021-05-16 00:00:00,185.37392
2021-06-16 00:00:00,238.144
2021-07-16 00:00:00,244.62
2021-08-16 00:00:00,803.96
2021-09-16 00:00:00,428.775
2021-10-16 00:00:00,254.46957
2021-11-16 00:00:00,167.75833
2021-12-16 00:00:00,114.00869
2022-01-16 00:00:00,123.30833
2022-02-16 00:00:00,131.00833
2022-03-16 00:00:00,176.03848
2022-03-16 00:00:00,173.81665
2022-04-16 00:00:00,267.2154
2022-04-16 00:00:00,153.784
2022-05-16 00:00:00,241.68463
2022-05-16 00:00:00,139.35
2022-06-16 00:00:00,237.93846
2022-07-16 00:00:00,252.03076
2022-08-16 00:00:00,602.5154
2022-09-16 00:00:00,443.6385
2022-10-16 00:00:00,191.25383
2022-11-16 00:00:00,102.87694
2022-12-16 00:00:00,102.0923
2023-01-16 00:00:00,97.93077
2023-02-16 00:00:00,99.86154
2023-03-16 00:00:00,107.276924
2023-04-16 00:00:00,114.78462
2023-05-16 00:00:00,131.34615
2023-06-16 00:00:00,126.215385
2023-07-16 00:00:00,234.67693
2023-08-16 00:00:00,266.6
2023-09-16 00:00:00,199.79233
2023-10-16 00:00:00,125.85384
2023-11-16 00:00:00,155.01538
2023-12-16 00:00:00,133.83847
2024-01-16 00:00:00,147.57693
2024-02-16 00:00:00,133.26154
2024-03-16 00:00:00,171.73845
2024-04-16 00:00:00,131.76924
2024-05-16 00:00:00,127.830765
2024-06-16 00:00:00,237.85384
2024-07-16 00:00:00,233.18463
2024-08-16 00:00:00,351.59998
2024-09-16 00:00:00,360.12305
