time,par
2014-02-16 00:00:00,59.774094
2014-03-16 00:00:00,44.34892
2014-04-16 00:00:00,33.47161
2014-05-16 00:00:00,21.786827
2014-06-16 00:00:00,19.910769
2014-07-16 00:00:00,21.025307
2014-08-16 00:00:00,27.964617
2014-09-16 00:00:00,35.14292
2014-10-16 00:00:00,49.971157
2014-11-16 00:00:00,56.294617
2014-12-16 00:00:00,64.6313
2015-01-16 00:00:00,63.944153
2015-02-16 00:00:00,53.732155
2015-03-16 00:00:00,45.434387
2015-04-16 00:00:00,31.262077
2015-05-16 00:00:00,26.294462
2015-06-16 00:00:00,20.37254
2015-07-16 00:00:00,20.628155
2015-08-16 00:00:00,28.193848
2015-09-16 00:00:00,38.851925
2015-10-16 00:00:00,50.58654
2015-11-16 00:00:00,59.936306
2015-12-16 00:00:00,64.87315
2016-01-16 00:00:00,55.924847
2016-02-16 00:00:00,57.86946
2016-03-16 00:00:00,44.434692
2016-04-16 00:00:00,30.564617
2016-05-16 00:00:00,23.992155
2016-06-16 00:00:00,20.19869
2016-07-16 00:00:00,21.745308
2016-08-16 00:00:00,26.258537
2016-09-16 00:00:00,37.900383
2016-10-16 00:00:00,48.988228
2016-11-16 00:00:00,59.847927
2016-12-16 00:00:00,62.89223
2017-01-16 00:00:00,61.847538
2017-02-16 00:00:00,54.861694
2017-03-16 00:00:00,45.75931
2017-04-16 00:00:00,37.215157
2017-05-16 00:00:00,24.857155
2017-06-16 00:00:00,20.828075
2017-07-16 00:00:00,18.97777
2017-08-16 00:00:00,28.052307
2017-12-16 00:00:00,62.957695
2018-01-16 00:00:00,62.220078
2018-02-16 00:00:00,57.56146
2018-03-16 00:00:00,44.845848
2018-04-16 00:00:00,34.67177
2018-05-16 00:00:00,27.16146
2018-06-16 00:00:00,19.578154
2018-07-16 00:00:00,20.285309
2018-08-16 00:00:00,27.042538
2018-09-16 00:00:00,38.867767
2018-10-16 00:00:00,49.86454
2018-11-16 00:00:00,54.776535
2018-12-16 00:00:00,64.33315
2019-01-16 00:00:00,65.304375
2019-02-16 00:00:00,57.435616
2019-03-16 00:00:00,45.99723
2019-04-16 00:00:00,35.112076
2019-05-16 00:00:00,27.010693
2019-06-16 00:00:00,17.688847
2019-07-16 00:00:00,21.163616
2019-08-16 00:00:00,29.888615
2019-09-16 00:00:00,39.679462
2019-10-16 00:00:00,50.40515
2019-11-16 00:00:00,62.517387
2019-12-16 00:00:00,65.917076
2020-01-16 00:00:00,66.971
2020-02-16 00:00:00,53.707233
2020-03-16 00:00:00,45.201538
2020-04-16 00:00:00,32.233536
2020-05-16 00:00:00,25.318075
2020-06-16 00:00:00,18.204384
2020-07-16 00:00:00,22.499077
2020-08-16 00:00:00,25.099998
2020-09-16 00:00:00,36.015923
2020-10-16 00:00:00,53.028236
2020-11-16 00:00:00,55.691463
2020-12-16 00:00:00,68.15469
2021-01-16 00:00:00,64.66561
2021-02-16 00:00:00,55.342308
2021-03-16 00:00:00,45.175232
2021-04-16 00:00:00,33.378
2021-05-16 00:00:00,22.909231
2021-06-16 00:00:00,19.985847
2021-07-16 00:00:00,19.715384
2021-08-16 00:00:00,27.726154
2021-09-16 00:00:00,39.239
2021-10-16 00:00:00,47.77546
2021-11-16 00:00:00,61.021767
2021-12-16 00:00:00,62.575077
2022-01-16 00:00:00,64.75546
2022-02-16 00:00:00,60.408543
2022-03-16 00:00:00,44.15046
2022-03-16 00:00:00,43.75985
2022-04-16 00:00:00,31.790844
2022-04-16 00:00:00,31.793846
2022-05-16 00:00:00,25.276228
2022-05-16 00:00:00,25.352692
2022-06-16 00:00:00,20.348076
2022-07-16 00:00:00,21.086464
2022-08-16 00:00:00,28.495846
2022-09-16 00:00:00,37.46354
2022-10-16 00:00:00,51.45746
2022-11-16 00:00:00,57.418312
2022-12-16 00:00:00,66.27785
2023-01-16 00:00:00,65.669846
2023-02-16 00:00:00,60.549923
2023-03-16 00:00:00,42.62931
2023-04-16 00:00:00,31.767845
2023-05-16 00:00:00,24.808308
2023-06-16 00:00:00,20.075155
2023-07-16 00:00:00,21.36446
2023-08-16 00:00:00,28.800152
2023-09-16 00:00:00,38.388382
2023-10-16 00:00:00,51.555233
2023-11-16 00:00:00,63.15046
2023-12-16 00:00:00,62.598534
2024-01-16 00:00:00,65.95146
2024-02-16 00:00:00,55.997845
2024-03-16 00:00:00,48.25031
2024-04-16 00:00:00,37.585228
2024-05-16 00:00:00,22.24654
2024-06-16 00:00:00,19.722616
