time,pic
2019-02-16 00:00:00,1.2150941e-05
2019-03-16 00:00:00,1.3018865e-05
2019-04-16 00:00:00,3.4339624e-05
2019-05-16 00:00:00,1.4528302e-05
2019-06-16 00:00:00,4.815094e-05
2019-07-16 00:00:00,3.94717e-05
2019-08-16 00:00:00,2.045283e-05
2019-09-16 00:00:00,1.7509434e-05
2019-10-16 00:00:00,2.3660376e-05
2019-11-16 00:00:00,1.7396225e-05
2019-12-16 00:00:00,1.3320753e-05
2020-01-16 00:00:00,1.8641509e-05
2020-02-16 00:00:00,1.3886791e-05
2020-03-16 00:00:00,1.3999997e-05
2020-04-16 00:00:00,1.7132077e-05
2020-05-16 00:00:00,2.6754718e-05
2020-06-16 00:00:00,0.000354
2020-07-16 00:00:00,2.94717e-05
2020-08-16 00:00:00,8.791112e-05
2020-09-16 00:00:00,2.1132077e-05
2020-10-16 00:00:00,1.8415092e-05
2020-11-16 00:00:00,1.3358489e-05
2020-12-16 00:00:00,1.2566037e-05
2021-01-16 00:00:00,1.2905658e-05
2021-02-16 00:00:00,1.6490565e-05
2021-03-16 00:00:00,1.8754718e-05
2021-04-16 00:00:00,1.9207548e-05
2021-05-16 00:00:00,1.4792451e-05
2021-06-16 00:00:00,7.7245284e-05
2021-07-16 00:00:00,0.00040403774
2021-08-16 00:00:00,0.00012418868
2021-09-16 00:00:00,9.0339636e-05
2021-10-16 00:00:00,1.5849058e-05
2021-11-16 00:00:00,1.7509432e-05
2021-12-16 00:00:00,2.2943395e-05
2022-01-16 00:00:00,1.6905662e-05
2022-02-16 00:00:00,1.39999975e-05
2022-03-16 00:00:00,1.0339623e-05
2022-03-16 00:00:00,1.2188678e-05
2022-04-16 00:00:00,1.2075469e-05
2022-04-16 00:00:00,1.00377365e-05
2022-05-16 00:00:00,3.1358486e-05
2022-05-16 00:00:00,2.9207546e-05
2022-06-16 00:00:00,3.875472e-05
2022-07-16 00:00:00,5.4075474e-05
2022-08-16 00:00:00,0.00014905664
2022-09-16 00:00:00,1.39245285e-05
2022-10-16 00:00:00,1.6490565e-05
2022-11-16 00:00:00,3.075472e-05
2022-12-16 00:00:00,1.4867923e-05
2023-01-16 00:00:00,1.5509433e-05
2023-02-16 00:00:00,1.9471698e-05
2023-03-16 00:00:00,1.1773585e-05
2023-04-16 00:00:00,3.109434e-05
2023-05-16 00:00:00,1.4943397e-05
2023-06-16 00:00:00,5.1773583e-05
2023-07-16 00:00:00,9.384905e-05
2023-08-16 00:00:00,8.437736e-05
2023-09-16 00:00:00,8.516982e-05
2023-10-16 00:00:00,4.890567e-05
2023-11-16 00:00:00,1.018868e-05
2023-12-16 00:00:00,1.437736e-05
2024-01-16 00:00:00,1.464151e-05
2024-02-16 00:00:00,1.0075472e-05
2024-03-16 00:00:00,1.4566039e-05
2024-04-16 00:00:00,1.0000001e-05
2024-05-16 00:00:00,1.4264151e-05
2024-06-16 00:00:00,0.00012622641
2024-07-16 00:00:00,7.1849056e-05
2024-08-16 00:00:00,0.00025860377
2024-09-16 00:00:00,4.6415098e-05
